text,target,len,is_spam,text_clean
How much you got for cleaning,0,29,0,"['much', 'get', 'clean']"
hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,0,101,0,"['hows', 'favourite', 'person', 'today', 'r', 'u', 'workin', 'hard', 'slep', 'last', 'nite', 'nearly', 'rang', 'u']"
Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,1,108,1,"['sunshine', 'quiz', 'win', 'super', 'sony', 'dvd', 'recorder', 'caname', 'capital', 'australia', 'text', 'mquiz', 'b']"
МП called dad oredi...,0,22,0,"['caled', 'dad', 'oredi']"
Good. do you think you could send me some pix? I would love to see your top and bottom...,0,89,0,"['god', 'think', 'could', 'send', 'pix', 'would', 'love', 'se', 'top', 'botom']"
Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,0,75,0,"['nvm', 'go', 'wear', 'sport', 'shoe', 'anyway', 'go', 'late', 'leh']"
"Sorry, I'll call later In meeting.",0,34,0,"['sory', 'l', 'cal', 'later', 'meting']"
THIS IS A LONG FUCKIN SHOWR,0,27,0,"['long', 'fuckin', 'showr']"
"Received, understood n acted upon!",0,34,0,"['receive', 'understod', 'n', 'act', 'upon']"
They finally came to fix the ceiling.,0,37,0,"['finaly', 'come', 'fix', 'ceiling']"
"U need my presnts always bcz U cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....""",0,172,0,"['u', 'ned', 'presnts', 'always', 'bcz', 'u', 'cant', 'mi', 'love', 'jevithathile', 'irulinae', 'nekuna', 'prakasamanu', 'sneham', 'prakasam', 'enal', 'prabha', 'mn', 'prabha', 'love', 'get', 'dont', 'mi']"
Jus finish blowing my hair. U finish dinner already?,0,52,0,"['jus', 'finish', 'blowing', 'hair', 'u', 'finish', 'diner', 'already']"
I'm on the bus. Love you,0,24,0,"['bus', 'love']"
Lol ... I knew that .... I saw him in the dollar store,0,54,0,"['lol', 'know', 'saw', 'dolar', 'store']"
Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed еЈ1000 cash or еЈ5000 prize!,1,139,1,"['please', 'cal', 'customer', 'service', 'representative', 'betwen', 'pm', 'guaranted', 'cash', 'prize']"
Todays Voda numbers ending with 7634 are selected to receive a еЈ350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,1,166,1,"['today', 'voda', 'number', 'end', 'select', 'receive', 'reward', 'match', 'please', 'cal', 'quote', 'claim', 'code', 'standard', 'rate', 'aply']"
Only saturday and sunday holiday so its very difficult:),0,56,0,"['saturday', 'sunday', 'holiday', 'dificult']"
Everybody had fun this evening. Miss you.,0,41,0,"['everybody', 'fun', 'even', 'mi']"
"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",0,89,0,"['get', 'hela', 'gas', 'money', 'want', 'go', 'grand', 'nature', 'adventure', 'galileo', 'litle', 'bit']"
"I'm in a meeting, call me later at",0,34,0,"['meting', 'cal', 'later']"
Oh wow thats gay. Will firmware update help,0,43,0,"['oh', 'wow', 'thats', 'gay', 'wil', 'firmware', 'update', 'help']"
These won't do. Have to move on to morphine,0,43,0,"['move', 'morphine']"
How come i din c М_... Yup i cut my hair...,0,43,0,"['come', 'din', 'c', 'yup', 'cut', 'hair']"
K k pa Had your lunch aha.,0,26,0,"['k', 'k', 'pa', 'lunch', 'aha']"
Oh ho. Is this the first time u use these type of words,0,55,0,"['oh', 'ho', 'first', 'time', 'u', 'use', 'type', 'word']"
Captain vijaykanth is doing comedy in captain tv..he is drunken :),0,66,0,"['captain', 'vijaykanth', 'comedy', 'captain', 'tv', 'drunken']"
Of course. I guess god's just got me on hold right now.,0,55,0,"['course', 'gues', 'god', 'get', 'hold', 'right']"
Do you hide anythiing or keeping distance from me,0,49,0,"['hide', 'anything', 'keping', 'distance']"
Havent.,0,7,0,['havent']
You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,1,143,1,"['rip', 'get', 'mobile', 'content', 'w', 'clubmoby', 'com', 'cal', 'poly', 'true', 'pix', 'ringtones', 'game', 'six', 'downloads']"
Sorry i din lock my keypad.,0,27,0,"['sory', 'din', 'lock', 'keypad']"
Did u got that persons story,0,28,0,"['u', 'get', 'person', 'story']"
Are you planning to come chennai?,0,33,0,"['plan', 'come', 'chenai']"
We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,1,155,1,"['try', 'contact', 'reply', 'ofer', 'video', 'phone', 'anytime', 'network', 'mins', 'half', 'price', 'line', 'rental', 'camcorder', 'reply', 'cal']"
God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!,0,157,0,"['god', 'create', 'gap', 'btwn', 'ur', 'finger', 'dat', 'sum', 'vry', 'special', 'wil', 'fil', 'gap', 'hold', 'ur', 'hand', 'plz', 'dont', 'ask', 'create', 'much', 'gap', 'betwen', 'leg']"
We are okay. Going to sleep now. Later,0,38,0,"['okay', 'go', 'slep', 'later']"
"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",0,159,0,"['please', 'protect', 'e', 'threat', 'sib', 'never', 'ask', 'sensitive', 'information', 'like', 'paswords', 'atm', 'sms', 'pin', 'thru', 'email', 'never', 'share', 'pasword', 'anybody']"
"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to \DRINK\"". . . But don't \""DRIVE \""""",0,139,0,"['finaly', 'hapened', 'aftr', 'decade', 'ber', 'cheap', 'petrol', 'goverment', 'expect', 'u', 'drink', 'drive']"
A еЈ400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a еЈ400 reward. Just call 09066380611 ,1,158,1,"['xmas', 'reward', 'wait', 'computer', 'randomly', 'pick', 'loyal', 'mobile', 'customer', 'receive', 'reward', 'cal']"
Where r e meeting tmr?,0,22,0,"['r', 'e', 'meting', 'tmr']"
Lol yes. But it will add some spice to your day.,0,48,0,"['lol', 'yes', 'wil', 'ad', 'spice', 'day']"
Hope you are having a great day.,0,32,0,"['hope', 'great', 'day']"
Our Prasanth ettans mother passed away last night. Just pray for her and family.,0,80,0,"['prasanth', 'etans', 'mother', 'pased', 'away', 'last', 'night', 'pray', 'family']"
"K, I'll work something out",0,26,0,"['k', 'l', 'work', 'something']"
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,1,136,1,"['private', 'acount', 'statement', 'show', 'un', 'redemed', 'point', 'cal', 'identifier', 'code', 'expires']"
This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age,0,106,0,"['mesage', 'great', 'doctor', 'india', 'drink', 'apy', 'fiz', 'contain', 'cancer', 'cause', 'age']"
I cant pick the phone right now. Pls send a message,0,51,0,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'mesage']"
You call him and tell now infront of them. Call him now.,0,56,0,"['cal', 'tel', 'infront', 'cal']"
Ok no prob...,0,13,0,"['ok', 'prob']"
Ladies first and genus second k .,0,33,0,"['lady', 'first', 'genus', 'second', 'k']"
No. Yes please. Been swimming?,0,30,0,"['yes', 'please', 'ben', 'swim']"
Mum not going robinson already.,0,31,0,"['mum', 'go', 'robinson', 'already']"
Ok set let u noe e details later...,0,35,0,"['ok', 'set', 'let', 'u', 'noe', 'e', 'detail', 'later']"
Not..tel software name..,0,24,0,"['tel', 'software', 'name']"
I send the print  outs da.,0,26,0,"['send', 'print', 'out', 'da']"
IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO ,0,49,0,"['im', 'realy', 'soz', 'imat', 'mum', 'nite', 'moro']"
"When I was born, GOD said, \Oh No! Another IDIOT\"". When you were born",0,70,0,"['bear', 'god', 'say', 'oh', 'another', 'idiot', 'born']"
"I didnt get ur full msg..sometext is missing, send it again",0,59,0,"['didnt', 'get', 'ur', 'ful', 'msg', 'sometext', 'mising', 'send']"
"Probably not, I'm almost out of gas and I get some cash tomorrow",0,64,0,"['probably', 'almost', 'gas', 'get', 'cash', 'tomorow']"
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",1,152,1,"['customer', 'service', 'anouncement', 'recently', 'try', 'make', 'delivery', 'unable', 'please', 'cal', 'schedule', 'ref']"
I forgot 2 ask М_ all smth.. There's a card on da present lei... How? МП all want 2 write smth or sign on it?,0,109,0,"['forgot', 'ask', 'al', 'smth', 'card', 'da', 'present', 'lei', 'al', 'want', 'write', 'smth', 'sign']"
I'm leaving my house now.,0,25,0,"['leave', 'house']"
"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",1,160,1,"['hi', 'babe', 'chloe', 'r', 'u', 'smash', 'saturday', 'night', 'great', 'wekend', 'u', 'ben', 'mising', 'sp', 'visionsms', 'com', 'text', 'stop', 'stop', 'p', 'text']"
МП ready then call me...,0,24,0,"['ready', 'cal']"
Wewa is 130. Iriver 255. All 128 mb.,0,36,0,"['wewa', 'iriver', 'al', 'mb']"
It is a good thing I'm now getting the connection to bw,0,55,0,"['god', 'thing', 'get', 'conection', 'bw']"
Sry da..jst nw only i came to home..,0,36,0,"['sry', 'da', 'jst', 'nw', 'come', 'home']"
"That's cool he'll be here all night, lemme know when you're around",0,66,0,"['col', 'l', 'al', 'night', 'leme', 'know', 'around']"
Are you staying in town ?,0,25,0,"['stay', 'town']"
"Haha yeah, 2 oz is kind of a shitload",0,37,0,"['haha', 'yeah', 'oz', 'kind', 'shitload']"
Ok u can take me shopping when u get paid =D,0,44,0,"['ok', 'u', 'take', 'shop', 'u', 'get', 'pay']"
"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",0,160,0,"['life', 'mean', 'lot', 'love', 'life', 'love', 'people', 'life', 'world', 'cals', 'friends', 'cal', 'world', 'ge']"
"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins",0,63,0,"['alright', 'l', 'bring', 'se', 'like', 'lt', 'gt', 'min']"
But pls dont play in others life.,0,33,0,"['pls', 'dont', 'play', 'others', 'life']"
Eatin my lunch...,0,17,0,"['eatin', 'lunch']"
Hmmm.but you should give it on one day..,0,40,0,"['hm', 'give', 'one', 'day']"
"Didn't try, g and I decided not to head out",0,43,0,"['try', 'g', 'decide', 'head']"
Ok no prob,0,10,0,"['ok', 'prob']"
Surly ill give it to you:-) while coming to review.,0,51,0,"['surly', 'il', 'give', 'come', 'review']"
"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies",0,154,0,"['march', 'end', 'ready', 'wil', 'cal', 'sure', 'problem', 'capital', 'never', 'complete', 'far', 'work', 'lady']"
Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,0,113,0,"['tesy', 'pls', 'favor', 'pls', 'convey', 'birthday', 'wish', 'nimya', 'pls', 'dnt', 'forget', 'today', 'birthday', 'shijas']"
Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,0,147,0,"['pls', 'give', 'fod', 'preferably', 'pap', 'slowly', 'loads', 'sugar', 'take', 'hour', 'give', 'water', 'slowly']"
"URGENT! Your Mobile No 07808726822 was awarded a еЈ2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",1,155,1,"['urgent', 'mobile', 'award', 'bonus', 'caler', 'prize', 'nd', 'atempt', 'contact', 'cal', 'box', 'qu']"
A guy who gets used but is too dumb to realize it.,0,50,0,"['guy', 'get', 'use', 'dumb', 'realize']"
"Okey dokey, i‰Ычll be over in a bit just sorting some stuff out.",0,64,0,"['okey', 'dokey', 'l', 'bit', 'sort', 'stuf']"
Don no da:)whats you plan?,0,26,0,"['da', 'whats', 'plan']"
Yes fine ,0,9,0,"['yes', 'fine']"
"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",1,132,1,"['win', 'winer', 'mr', 'foley', 'ipod', 'excite', 'prize', 'son', 'kep', 'eye', 'ur', 'mobile', 'visit', 'w', 'win', 'co', 'uk']"
I liked the new mobile,0,22,0,"['liked', 'new', 'mobile']"
Anytime...,0,10,0,['anytime']
Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,0,124,0,"['snugles', 'dep', 'content', 'sigh', 'whisper', 'fuck', 'love', 'much', 'barely', 'stand']"
Yar but they say got some error.,0,32,0,"['yar', 'say', 'get', 'eror']"
Hey anyway i have to :-),0,24,0,"['hey', 'anyway']"
Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.,0,95,0,"['wow', 'healthy', 'old', 'airport', 'rd', 'lor', 'cant', 'thk', 'anything', 'else', 'l', 'b', 'bath', 'dog', 'later']"
Wif my family booking tour package.,0,35,0,"['wif', 'family', 'boking', 'tour', 'package']"
"Did you say bold, then torch later. Or one torch and 2bold?",0,59,0,"['say', 'bold', 'torch', 'later', 'one', 'torch', 'bold']"
"Haha awesome, I might need to take you up on that, what you doin tonight?",0,73,0,"['haha', 'awesome', 'might', 'ned', 'take', 'doin', 'tonight']"
Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-),0,88,0,"['ya', 'knw', 'u', 'vl', 'giv', 'ok', 'thanks', 'kano', 'anyway', 'enjoy', 'wit', 'ur', 'family', 'wit', 'st', 'salary']"
Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...,0,77,0,"['huh', 'slow', 'tot', 'u', 'reach', 'long', 'ago', 'liao', 'u', 'day', 'leh']"
Thats cool princess! I will cover your face in hot sticky cum :),0,64,0,"['thats', 'col', 'prince', 'wil', 'cover', 'face', 'hot', 'sticky', 'cum']"
Big brother‰Ычs really scraped the barrel with this shower of social misfits,0,76,0,"['big', 'brother', 'realy', 'scrap', 'barel', 'shower', 'social', 'misfit']"
Oops i thk i dun haf enuff... I go check then tell М_..,0,55,0,"['ops', 'thk', 'dun', 'haf', 'enuf', 'go', 'check', 'tel']"
S:)8 min to go for lunch:),0,26,0,"['min', 'go', 'lunch']"
"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",0,112,0,"['hey', 'hapened', 'u', 'switch', 'ur', 'cel', 'whole', 'day', 'isnt', 'god', 'u', 'care', 'give', 'cal', 'tomorow']"
"K will do, addie &amp; I are doing some art so I'll be here when you get home",0,77,0,"['k', 'wil', 'adie', 'amp', 'art', 'l', 'get', 'home']"
My uncles in Atlanta. Wish you guys a great semester.,0,53,0,"['uncle', 'atlanta', 'wish', 'guy', 'great', 'semester']"
"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...",0,102,0,"['aiyo', 'leson', 'early', 'stil', 'slepin', 'haha', 'okie', 'u', 'go', 'home', 'liao', 'den', 'confirm', 'w', 'lor']"
Forgot to tell М_ smth.. Can М_ like number the sections so that it's clearer..,0,79,0,"['forgot', 'tel', 'smth', 'like', 'number', 'section', 'clearer']"
"Yup. Anything lor, if u dun wan it's ok...",0,42,0,"['yup', 'anything', 'lor', 'u', 'dun', 'wan', 'ok']"
"I'm home, my love ... If your still awake ... *loving kiss*",0,59,0,"['home', 'love', 'stil', 'awake', 'loving', 'ki']"
HELLO PEACH! MY CAKE TASTS LUSH!,0,32,0,"['helo', 'peach', 'cake', 'tasts', 'lush']"
"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",1,153,1,"['fre', 'game', 'get', 'rayman', 'golf', 'fre', 'game', 'arcade', 'st', 'get', 'ur', 'game', 'setings', 'reply', 'post', 'save', 'activ', 'pres', 'key', 'arcade', 'termsaply']"
"There'll be a minor shindig at my place later tonight, you interested?",0,70,0,"['l', 'minor', 'shindig', 'place', 'later', 'tonight', 'interested']"
Jason says it's cool if we pick some up from his place in like an hour,0,70,0,"['jason', 'say', 'col', 'pick', 'place', 'like', 'hour']"
"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",1,143,1,"['mobile', 'mths', 'update', 'late', 'camera', 'video', 'phone', 'fre', 'kep', 'ur', 'number', 'get', 'extra', 'fre', 'min', 'texts', 'text', 'yes', 'cal']"
I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;,0,124,0,"['carer', 'tel', 'aded', 'u', 'contact', 'indyarocks', 'com', 'send', 'fre', 'sm', 'remove', 'phonebok', 'sms', 'lt', 'gt']"
I've reached already.,0,21,0,"['reach', 'already']"
I dont know ask to my brother. Nothing problem some thing that. Just i told .,0,77,0,"['dont', 'know', 'ask', 'brother', 'nothing', 'problem', 'thing', 'tell']"
K:)eng rocking in ashes:),0,25,0,"['k', 'eng', 'rock', 'ash']"
Wat time r М_ going to xin's hostel?,0,36,0,"['wat', 'time', 'r', 'go', 'xin', 'hostel']"
Good Morning my Dear Shijutta........... Have a great &amp; successful day.,0,75,0,"['god', 'morning', 'dear', 'shijuta', 'great', 'amp', 'sucesful', 'day']"
Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,1,154,1,"['buy', 'space', 'invader', 'chance', 'win', 'orig', 'arcade', 'game', 'console', 'pres', 'game', 'arcade', 'std', 'wap', 'charge', 'se', 'co', 'uk', 'game', 'term', 'setings', 'purchase']"
Oh k:)after that placement there ah?,0,36,0,"['oh', 'k', 'placement', 'ah']"
"Not for possession, especially not first offense",0,48,0,"['posesion', 'especialy', 'first', 'ofense']"
"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?",0,175,0,"['nt', 'drive', 'even', 'many', 'reason', 'caled', 'bd', 'thts', 'chiku', 'hw', 'abt', 'dvg', 'cold', 'heard', 'tht', 'vinobanagar', 'violence', 'hw', 'condition', 'hw', 'ru', 'problem']"
